file,canon_target,status_bucket,notes
eletricista-brito-de-baixo.html,https://eletricista-urgente.pt/eletricista-brito-de-baixo,e_self_ref_ok,
eletricista-bronceda.html,https://eletricista-urgente.pt/eletricista-bronceda,e_self_ref_ok,
eletricista-bruco.html,https://eletricista-urgente.pt/eletricista-bruco,e_self_ref_ok,
eletricista-brunhosinho.html,https://eletricista-urgente.pt/eletricista-brunhosinho,e_self_ref_ok,
eletricista-brunhoso.html,https://eletricista-urgente.pt/eletricista-brunhoso,e_self_ref_ok,
eletricista-burga.html,https://eletricista-urgente.pt/eletricista-burga,e_self_ref_ok,
eletricista-bustelo.html,https://eletricista-urgente.pt/eletricista-bustelo,e_self_ref_ok,
eletricista-cabacos.html,https://eletricista-urgente.pt/eletricista-cabacos,e_self_ref_ok,
eletricista-cabanas.html,https://eletricista-urgente.pt/eletricista-cabanas,e_self_ref_ok,
eletricista-cabanelas.html,https://eletricista-urgente.pt/eletricista-cabanelas,e_self_ref_ok,
eletricista-cabreira.html,https://eletricista-urgente.pt/eletricista-cabreira,e_self_ref_ok,
eletricista-cacarelhos.html,https://eletricista-urgente.pt/eletricista-cacarelhos,e_self_ref_ok,
eletricista-cachao.html,https://eletricista-urgente.pt/eletricista-cachao,e_self_ref_ok,
eletricista-cadafaz.html,https://eletricista-urgente.pt/eletricista-cadafaz,e_self_ref_ok,
eletricista-calvao.html,https://eletricista-urgente.pt/eletricista-calvao,e_self_ref_ok,
eletricista-calvelhe.html,https://eletricista-urgente.pt/eletricista-calvelhe,e_self_ref_ok,
eletricista-cambeses-do-rio.html,https://eletricista-urgente.pt/eletricista-cambeses-do-rio,e_self_ref_ok,
eletricista-cambres.html,https://eletricista-urgente.pt/eletricista-cambres,e_self_ref_ok,
eletricista-campanho.html,https://eletricista-urgente.pt/eletricista-campanho,e_self_ref_ok,
eletricista-campea.html,https://eletricista-urgente.pt/eletricista-campea,e_self_ref_ok,
eletricista-campo-de-viboras.html,https://eletricista-urgente.pt/eletricista-campo-de-viboras,e_self_ref_ok,
eletricista-campo.html,https://eletricista-urgente.pt/eletricista-campo,e_self_ref_ok,
eletricista-canadelo.html,https://eletricista-urgente.pt/eletricista-canadelo,e_self_ref_ok,
eletricista-canaveses.html,https://eletricista-urgente.pt/eletricista-canaveses,e_self_ref_ok,
eletricista-candedo.html,https://eletricista-urgente.pt/eletricista-candedo,e_self_ref_ok,
eletricista-candemil.html,https://eletricista-urgente.pt/eletricista-candemil,e_self_ref_ok,
eletricista-candoso.html,https://eletricista-urgente.pt/eletricista-candoso,e_self_ref_ok,
eletricista-canelas.html,https://eletricista-urgente.pt/eletricista-canelas,e_self_ref_ok,
eletricista-caravelas.html,https://eletricista-urgente.pt/eletricista-caravelas,e_self_ref_ok,
eletricista-carcao.html,https://eletricista-urgente.pt/eletricista-carcao,e_self_ref_ok,
eletricista-carcaozinho.html,https://eletricista-urgente.pt/eletricista-carcaozinho,e_self_ref_ok,
eletricista-cardanha.html,https://eletricista-urgente.pt/eletricista-cardanha,e_self_ref_ok,
eletricista-carlao.html,https://eletricista-urgente.pt/eletricista-carlao,e_self_ref_ok,
eletricista-carnicaes.html,https://eletricista-urgente.pt/eletricista-carnicaes,e_self_ref_ok,
eletricista-carocedo.html,https://eletricista-urgente.pt/eletricista-carocedo,e_self_ref_ok,
eletricista-carragosa.html,https://eletricista-urgente.pt/eletricista-carragosa,e_self_ref_ok,
eletricista-carrapatas.html,https://eletricista-urgente.pt/eletricista-carrapatas,e_self_ref_ok,
eletricista-carrapatinha.html,https://eletricista-urgente.pt/eletricista-carrapatinha,e_self_ref_ok,
eletricista-carrazeda-de-ansiaes.html,https://eletricista-urgente.pt/eletricista-carrazeda-de-ansiaes,e_self_ref_ok,
eletricista-carrazedo-de-montenegro.html,https://eletricista-urgente.pt/eletricista-carrazedo-de-montenegro,e_self_ref_ok,
eletricista-carrazedo-do-alvao.html,https://eletricista-urgente.pt/eletricista-carrazedo-do-alvao,e_self_ref_ok,
eletricista-carrazedo.html,https://eletricista-urgente.pt/eletricista-carrazedo,e_self_ref_ok,
eletricista-carva.html,https://eletricista-urgente.pt/eletricista-carva,e_self_ref_ok,
eletricista-carvalhais.html,https://eletricista-urgente.pt/eletricista-carvalhais,e_self_ref_ok,
eletricista-carvalho-de-egas.html,https://eletricista-urgente.pt/eletricista-carvalho-de-egas,e_self_ref_ok,
eletricista-carvalho-de-rei.html,https://eletricista-urgente.pt/eletricista-carvalho-de-rei,e_self_ref_ok,
eletricista-carvicais.html,https://eletricista-urgente.pt/eletricista-carvicais,e_self_ref_ok,
eletricista-casa-do-povo-e-sede-da-junta-de-freguesia.html,https://eletricista-urgente.pt/eletricista-casa-do-povo-e-sede-da-junta-de-freguesia,e_self_ref_ok,
eletricista-casa-nova.html,https://eletricista-urgente.pt/eletricista-casa-nova,e_self_ref_ok,
eletricista-casal-de-loivos.html,https://eletricista-urgente.pt/eletricista-casal-de-loivos,e_self_ref_ok,
eletricista-casal-do-monte.html,https://eletricista-urgente.pt/eletricista-casal-do-monte,e_self_ref_ok,
eletricista-casario.html,https://eletricista-urgente.pt/eletricista-casario,e_self_ref_ok,
eletricista-casas-do-soeiro.html,https://eletricista-urgente.pt/eletricista-casas-do-soeiro,e_self_ref_ok,
